Kernel (drug);Kernel (protein);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;95;0.9423601968148794;0.7866104574918765
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;96;0.942254601328335;0.7866678311208704
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;97;0.9426091120323736;0.7867414239334154
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;98;0.9423571041046339;0.7867232639928581
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;99;0.9425674147956196;0.7867260018464917
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 3;100;0.9425745742812944;0.7867308883953821
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;1;0.5257802367798237;0.5536402877751776
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;2;0.6672840936568066;0.6788868513168038
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;3;0.7585310391128175;0.6922226019979479
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;4;0.8447092504597844;0.780054981334797
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;5;0.8793646166875493;0.795193434576641
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;6;0.8898869482892111;0.7964396764993872
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;7;0.9046532107974238;0.8080597516400032
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;8;0.9114237197476498;0.8088281883579588
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;9;0.9172366879278804;0.8046109076905709
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;10;0.9211316970991449;0.8088950361049679
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;11;0.9227819370052586;0.8094950414902724
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;12;0.9210204680397918;0.8063321434642614
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;13;0.9211309262122311;0.805477491895023
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;14;0.9261259604792993;0.8006413385342963
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;15;0.9298511150230442;0.8020633837842235
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;16;0.9274555495919947;0.8050817782225409
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;17;0.9311495633574399;0.8017666297671269
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;18;0.9314852578944925;0.8010526708392572
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;19;0.9332166317401467;0.7922611300405467
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;20;0.9332448645192963;0.7928702567072187
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;21;0.9345101189211369;0.7926039277861907
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;22;0.932831279873776;0.7922903681205469
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;23;0.9334773136377069;0.7948695041390313
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;24;0.9346772029352931;0.7919654380904585
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;25;0.9346663494581504;0.7889266769553888
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;26;0.9333783271784502;0.7905729432931812
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;27;0.9357741673810728;0.7908562028118161
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;28;0.9366157240169894;0.78880803782308
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;29;0.9378336032200786;0.7889642866223976
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;30;0.9385278746601992;0.7876116505752061
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;31;0.9389641508581421;0.7887721149683788
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;32;0.9389695089038201;0.788727820526669
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;33;0.9410612990955741;0.7867365073601555
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;34;0.9410874710879245;0.7873160835741778
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;35;0.9410711756071231;0.7856911210510865
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;36;0.9416459519430624;0.7856453272206587
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;37;0.9418529083655122;0.7842765102702192
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;38;0.9426606833630087;0.783324585857903
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;39;0.9423548854996324;0.7815211336028443
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;40;0.9424988734365497;0.7801383223577039
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;41;0.9420996761359057;0.7826181863481532
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;42;0.9435546068812571;0.7827012774729403
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;43;0.943704143677445;0.7825853247454179
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;44;0.942562483055753;0.7803078782318933
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;45;0.9434515828063825;0.7799753263091553
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;46;0.9435168486875688;0.7801907384883026
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;47;0.9439174885389724;0.7815067644609638
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;48;0.9438057175690165;0.7799531478510355
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;49;0.9444155959734363;0.7796854444903494
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;50;0.9443832034579698;0.7795102034339375
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;51;0.9441048064264796;0.7803263082182182
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;52;0.9441916800388832;0.7788064278544441
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;53;0.9441836887656284;0.7787189010380331
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;54;0.9447477719078429;0.7799053548356505
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;55;0.9440223825870537;0.7790252136582068
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;56;0.9441583181903667;0.7788657161833334
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;57;0.9448443312182028;0.7776024811884505
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;58;0.9450008670569644;0.7785028016390567
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;59;0.9446998776961197;0.7773146610291317
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;60;0.944932311549443;0.7766137592780143
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;61;0.945698863178411;0.7767188414373315
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;62;0.9451432445271608;0.7766946013197245
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;63;0.945326814835711;0.7767248389922033
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;64;0.9458635887365636;0.7769674900663935
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;65;0.9461533964208866;0.776352865641089
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;66;0.945589236953235;0.7763614871262172
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;67;0.9456879181107439;0.7768924581559655
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;68;0.9461720656227789;0.7764951826202355
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;69;0.9454080174681448;0.7753922572691145
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;70;0.9457088847082903;0.7750908176622743
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;71;0.9455729109422589;0.7749246354127002
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;72;0.9457434143359931;0.7744644480253456
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;73;0.945742956383371;0.7743355630701309
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;74;0.9458390272109342;0.7738703777203831
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;75;0.9455009971155091;0.7752880497532162
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;76;0.9459423871177317;0.774371548399362
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;77;0.9460500441466327;0.7743358754427805
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;78;0.9461346585261009;0.7743310024294471
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;79;0.9461462065647203;0.7746256323125266
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;80;0.9463373559891655;0.7746130749320137
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;81;0.9463605054942102;0.7748842143918451
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;82;0.9463927300937154;0.7749626199268885
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;83;0.9463940581563194;0.77496886737988
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;84;0.9465098285791745;0.7756070447029626
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;85;0.9462788143789796;0.7748240514195369
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;86;0.9462242035287998;0.7750698886947528
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;87;0.9462214558130674;0.7750029784732138
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;88;0.9462953464686358;0.7746906058236382
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;89;0.9462545963178167;0.7746561823576551
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;90;0.9461630134259497;0.7750593304991971
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;91;0.9463007045143138;0.7744795668615851
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;92;0.9463491101064648;0.775010912738513
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;93;0.9463581241405756;0.7749809874386836
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;94;0.9463196942830416;0.7748465422503064
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;95;0.9464672313527799;0.7753174127822764
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;96;0.9464463945084765;0.7753810743282598
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;97;0.9465016846550457;0.7756109181238173
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;98;0.9464837558098923;0.7754027529901404
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;99;0.9464800769238284;0.7751283648547533
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Linear;Setting 4;100;0.9464779932393981;0.7751838422373178
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;1;0.5244518902875113;0.5339813890963894
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;2;0.6746854882011655;0.6673486412688456
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;3;0.7526720653851882;0.7288108133743678
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;4;0.8570077319087172;0.8336460650300463
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;5;0.9177837381428597;0.895744251710736
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;6;0.9271060812876871;0.9053077834832092
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;7;0.9461789392018017;0.9222192260580997
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;8;0.9565797594943202;0.9259847986665535
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;9;0.9636322318862169;0.930324368887
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;10;0.9730287944096372;0.9369770101136893
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;11;0.976976919773746;0.9402777916582551
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;12;0.981379801869446;0.9465323286815462
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;13;0.9833697195755593;0.9455152722904465
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;14;0.986167618618164;0.9477665080415814
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;15;0.9875755913068419;0.9514633768300047
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;16;0.988695952894495;0.9518265385721707
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;17;0.9902349890289776;0.9553597065632772
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;18;0.9914806768126239;0.9556581802336874
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;19;0.992599606184772;0.9538397185850829
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;20;0.993404525977139;0.95596308636966
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;21;0.9942723353378898;0.9577965934461898
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;22;0.9950099682618527;0.9565493311053501
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;23;0.9956606533326774;0.9565176593893192
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;24;0.9960200345769955;0.9563186890562501
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;25;0.9962076464203399;0.9551078591827897
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;26;0.9967690518318162;0.9545420020921866
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;27;0.9971035129457393;0.9549751941232704
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;28;0.9974365082929891;0.9541218748711009
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;29;0.9974922619472251;0.9544077016600667
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;30;0.9977925574868867;0.9540793188418727
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;31;0.9980488611538154;0.9532641219421031
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;32;0.9982593318276408;0.954308779788539
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;33;0.9984985747253932;0.9539981861900779
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;34;0.9986640469914311;0.9531176470695122
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;35;0.9988451184538683;0.9526514023410904
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;36;0.9989839552860222;0.952772111009819
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;37;0.9991086838518268;0.951570766297442
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;38;0.9992350480370952;0.9518982587461089
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;39;0.9993117271357279;0.9505925227493957
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;40;0.9993726099248467;0.9504181011761418
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;41;0.9994362502006255;0.9507373804201926
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;42;0.9994567793218445;0.9504197547195491
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;43;0.9995327915910035;0.950869100597765
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;44;0.9995792326990359;0.950469488217413
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;45;0.9995947165632935;0.9508278346958107
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;46;0.9996296663961184;0.9506560478895244
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;47;0.9996540832589861;0.9504671986957722
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;48;0.9996857702406755;0.9501426317469795
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;49;0.99972796083505;0.9496706268728423
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;50;0.9997543823802348;0.950494436734975
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;51;0.9997786021299876;0.9499557813419613
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;52;0.9998052207882873;0.950448319227639
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;53;0.999830262541668;0.9523283799108649
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;54;0.9998533017096795;0.9521795428334066
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;55;0.9998563150239994;0.9522150122480323
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;56;0.9998715430605971;0.9515247396441393
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;57;0.9998870248279066;0.9511172229628845
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;58;0.999897278903776;0.9503264476272834
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;59;0.9999039660710454;0.9510319837087816
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;60;0.9999128885849153;0.94983683524148
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;61;0.9999211421723635;0.950341801958922
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;62;0.9999269087794475;0.9504304209830661
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;63;0.9999331031639297;0.9496005602423113
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;64;0.9999378800115433;0.9500701302283543
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;65;0.999940947846512;0.9507316747868974
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;66;0.9999466578359991;0.9499571259816552
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;67;0.9999514682347812;0.9488694214942108
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;68;0.999953036751908;0.9488796334875611
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;69;0.9999564107412892;0.9488112930836641
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;70;0.9999600279766419;0.9480582585135227
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;71;0.9999638003861487;0.9469740973333796
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;72;0.9999670988854008;0.947604442616865
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;73;0.9999685814276584;0.94736880359593
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;74;0.9999713976288634;0.9472264716672606
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;75;0.999973014375795;0.9473883917255235
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;76;0.9999752308498633;0.947374636424872
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;77;0.9999773613490623;0.9466825103986984
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;78;0.9999793073168346;0.9468066715206949
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;79;0.9999811694066858;0.9466270894383458
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;80;0.999982213686805;0.9469135340347385
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;81;0.9999825366168017;0.9470466170228115
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;82;0.9999833732990658;0.9471081252033995
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;83;0.9999838996330215;0.9472102451369016
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;84;0.9999844238700292;0.9471841518585192
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;85;0.9999847551878179;0.9465068895522041
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;86;0.9999853549149547;0.9462199543440312
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;87;0.9999861517552063;0.9461609719055707
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;88;0.9999865837265006;0.9462515352060288
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;89;0.9999875860676593;0.9458368228853314
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;90;0.9999881795039518;0.9456694697558734
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;91;0.9999885737301816;0.9458449997483344
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;92;0.9999892447535513;0.9458574104092919
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;93;0.9999897039851701;0.9454773134753067
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;94;0.9999898927104928;0.9452287913524404
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;95;0.9999900982113998;0.9451971923196362
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;96;0.9999906119636672;0.9456894758140203
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;97;0.9999911131342466;0.9454897604778777
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;98;0.9999913668649583;0.9454507659267575
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;99;0.9999917275400195;0.9444002389097661
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 1;100;0.9999918806172258;0.9450296938237246
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 2;1;0.5109692029527928;0.5672233873094801
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 2;2;0.6425868382074987;0.6682486408805008
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 2;3;0.7343934747616516;0.6957751709632349
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 2;4;0.8424857335703682;0.7739498329236781
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 2;5;0.9036710457850805;0.8216811142361962
Kd_Tanimoto-circular.txt;Kp_SW-KIN_DOM.txt;Poly2D;Setting 2;6;0.9326027617722731;0.8522010259221874
