Kernel (domain);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
K_domain_minmax;Cartesian;Setting 4;9;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;10;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;11;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;12;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;13;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;14;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;15;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;16;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;17;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;18;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;19;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;20;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;21;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;22;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;23;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;24;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;25;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;26;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;27;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;28;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;29;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;30;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;31;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;32;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;33;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;34;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;35;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;36;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;37;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;38;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;39;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;40;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;41;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;42;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;43;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;44;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;45;1.0;0.5170454545454546
K_domain_minmax;Cartesian;Setting 4;46;1.0;0.5170454545454546
